close,volume,sma_50,ema_20,ema_50,rsi_14,macd,macd_signal,macd_histogram,bb_width,volatility_20d,close_lag_1,close_lag_5,volume_lag_1,rsi_signal,macd_signal_cross,target_direction,momentum,trend_strength,price_change,target_return_1d,volatility_ratio
0.097961746,27865600,0.101632208,0.1038106848337811,0.1039077287911526,39.39328523627079,-0.002413849,-0.000450339,-0.001963511,0.234766126,0.006188907,0.094539724,0.1060898229479789,19152000.0,0,-1,1,-0.008128076947978902,-9.70439573715065e-05,0.003422021999999997,0.1683653520679691,1.0732942481177268
0.088978149,13708800,0.1012386593222618,0.091027128,0.096080299,48.19191304530289,-0.003289999,-0.004084569,0.00079457,0.2091561250991327,0.004709636,0.089834385,0.08641164,16172800.0,0,1,0,0.0025665090000000085,-0.005053170999999995,-0.0008562359999999963,-0.09170515396897883,0.8490690365227781
0.1099395677447319,56067200,0.096207935,0.1041828504820933,0.098712508,76.92362143729457,0.004520151,0.003928809,0.000591342,0.3207736301090394,0.008178363,0.1078008562326431,0.1129338294267654,39446400.0,-1,1,1,-0.002994261682033497,0.005470342482093299,0.0021387115120888034,0.23557939764213232,1.3582794017817084
0.08598385,31673600,0.095275313,0.085212672,0.090164647,53.65835526413607,-0.002353353,-0.003508477,0.001155123,0.1675345252474182,0.003473215,0.084700622,0.082561828,12432000.0,0,1,0,0.003422021999999997,-0.004951974999999997,0.0012832279999999974,-0.21789896245867146,0.6222563650753656
0.069728471,15254400,0.080303019,0.073172283,0.080122138,40.001039996835225,-0.003591021,-0.004177282,0.000586261,0.3473730719366021,0.006352634,0.070583925,0.068872958,37475200.0,0,1,0,0.0008555130000000022,-0.006949854999999991,-0.0008554540000000055,-0.18905153700375132,1.0989668631934915
0.0953952,6652800,0.088191312,0.090038549,0.090584876,62.50043151855033,0.001905022,0.00073427,0.001170751,0.1707417507682231,0.003820909,0.0953952,0.088122614,16060800.0,0,1,1,0.0072725859999999976,-0.0005463269999999992,0.0,0.368095393917357,0.7199819090108871
0.09068992,34048000,0.088114316,0.090100584,0.090588996,55.55651699138163,0.001695895,0.000926595,0.0007693,0.1702270606625812,0.003814854,0.0953952,0.092400961,6652800.0,0,1,0,-0.0017110410000000104,-0.0004884120000000075,-0.004705280000000006,-0.04932407500587033,0.7439270124093335
0.08555612,23878400,0.087866203,0.089667778,0.090391628,51.47041535523267,0.001103189,0.000961914,0.000141275,0.1737175474773949,0.003889362,0.09068992,0.094111927,34048000.0,0,1,0,-0.008555806999999999,-0.0007238499999999981,-0.005133799999999994,-0.056608275759863824,0.9108160592579991
0.094111927,28537600,0.08758387,0.089957887,0.09045203,63.952988683585936,0.001086022,0.000965786,0.000120236,0.1783697834116268,0.003999243,0.088122614,0.0953952,35347200.0,0,1,1,-0.0012832730000000014,-0.0004941430000000024,0.005989312999999996,0.10000227920574245,0.9140290337771145
0.097533993,18995200,0.087669421,0.090679421,0.090729755,68.47745508129589,0.00154645,0.001081919,0.000464531,0.1938222858729533,0.00436125,0.094111927,0.0953952,28537600.0,0,1,1,0.002138793,-5.03339999999991e-05,0.0034220660000000014,0.03636166115268269,1.0965839734022849
0.1001004725694656,58016000,0.087806302,0.091576664,0.091097234,64.19626253,0.002094294,0.001284394,0.0008099,0.2167252978517001,0.00490557,0.097533993,0.09068992,18995200.0,0,1,1,0.009410552569465602,0.0004794300000000029,0.002566479569465596,0.026313693211202693,1.169648243592753
0.099245012,35056000,0.087985959,0.092306983,0.091416754,62.19411048183008,0.002431408,0.001513797,0.000917611,0.2292708125830029,0.005222638,0.1001004725694656,0.08555612,58016000.0,0,1,0,0.013688891999999994,0.0008902289999999924,-0.000855460569465602,-0.008546019289488838,1.1669102012984771
0.098389491,38528000,0.088165631,0.092886269,0.091690195,63.750211994894265,0.002599574,0.001730952,0.000868622,0.2280745996233206,0.005234415,0.099245012,0.088122614,35056000.0,0,1,0,0.010266876999999994,0.0011960739999999914,-0.000855520999999998,-0.008620292171459432,1.103230916208478
0.096678473,32188800,0.088353858,0.093247432,0.091885814,62.19547111653723,0.002565212,0.001897804,0.000667407,0.2191126013071087,0.00506154,0.098389491,0.094111927,38528000.0,0,1,0,0.002566546000000003,0.0013616180000000089,-0.0017110179999999947,-0.017390251566602677,1.0210723541302298
0.0953952,13641600,0.088473645,0.093451981,0.092023437,54.66640347414133,0.002406687,0.001999581,0.000407106,0.2012692452761397,0.004678413,0.096678473,0.097533993,32188800.0,0,1,0,-0.002138793,0.0014285440000000038,-0.0012832730000000014,-0.013273616764716611,0.9318591446551142
0.097106196,12611200,0.08855064,0.093800001,0.092222761,54.666445585150754,0.00239155,0.002077974,0.000313575,0.1760885962736181,0.004124173,0.0953952,0.1001004725694656,13641600.0,0,1,1,-0.00299427656946559,0.0015772399999999936,0.0017109960000000063,0.017935870987219493,0.8478563066371083
0.1155011653900146,35728000,0.101632208,0.10763853,0.1025973781710414,64.49329596,0.005597711,0.003631128,0.001966583,0.422635365,0.011225133,0.1180677190423011,0.1214897409081459,21660800.0,0,1,1,-0.005988575518131298,0.00504115182895859,-0.002566553652286488,0.18943146933708133,1.8508860436898245
0.1082285717129707,57680000,0.096584389,0.1045681572659864,0.099085687,71.42930820136698,0.004279346,0.003998916,0.000280429,0.3163097467624561,0.008116986,0.1099395677447319,0.1133616268634796,56067200.0,-1,1,0,-0.0051330551505088945,0.005482470265986389,-0.0017109960317611972,-0.06296554370240692,1.2222077503794844
0.088550359,17494400,0.094907414,0.085530547,0.090101342,54.21664498258279,-0.001823511,-0.003171483,0.001347973,0.1637765826212589,0.003393556,0.08598385,0.08127857,31673600.0,0,1,0,0.007271789000000001,-0.0045707950000000025,0.0025665089999999946,-0.18182086672231645,0.5380062014199197
0.061172627,23363200,0.063345863,0.065022475,0.066368393,46.66719041494216,0.000839314,0.001056573,-0.000217259,0.1357523954022316,0.00222635,0.065878645,0.067589685,23811200.0,0,-1,0,-0.006417057999999996,-0.0013459180000000015,-0.004706017999999999,-0.30917697352305484,0.3827158846955522
0.093256429,4905600,0.09001365,0.094345205,0.093030484,26.47054001938521,0.000837227,0.001469824,-0.000632596,0.1506537411304273,0.003574381,0.093684182,0.093684182,4256000.0,1,-1,1,-0.00042775300000000294,0.0013147210000000048,-0.00042775300000000294,0.5244797154125815,0.6262843681155924
0.0919732,4928000,0.090073551,0.0941193,0.092989022,25.714211776743312,0.000555982,0.001287055,-0.000731073,0.1476559269693683,0.003505624,0.093256429,0.094967462,4905600.0,1,-1,0,-0.0029942619999999975,0.0011302779999999985,-0.0012832289999999968,-0.01376022022031309,0.8420140619420848
0.094111927,4905600,0.090184782,0.094118598,0.093033058,36.841936390259285,0.000499908,0.001129626,-0.000629718,0.1146301395766021,0.00273379,0.0919732,0.095822945,4928000.0,0,-1,1,-0.0017110180000000086,0.001085539999999996,0.002138726999999993,0.023253806543645172,0.8856560069422104
0.095822945,4166400,0.090347344,0.094280917,0.093142465,47.36834144112223,0.00058677,0.001021055,-0.000434285,0.089018531,0.002131553,0.094111927,0.093684182,4905600.0,0,-1,1,0.002138763000000002,0.001138452000000012,0.0017110180000000086,0.018180671191654785,0.7520457322756948
0.094111927,25424000,0.090612566,0.094264822,0.093180483,46.15378431465376,0.000511646,0.000919173,-0.000407527,0.089018531,0.002131553,0.095822945,0.093684182,4166400.0,0,-1,0,0.00042774499999999327,0.0010843390000000036,-0.0017110180000000086,-0.01785603646391798,0.7571101764514788
0.097106196,13283200,0.091014685,0.094535429,0.093334433,50.0,0.000685816,0.000872502,-0.000186685,0.088351583,0.00211511,0.094111927,0.093256429,25424000.0,0,-1,1,0.003849767000000004,0.0012009960000000097,0.0029942690000000077,0.031816041764823444,0.838156611027586
